id,name,identifiers,sources,given_name,family_name,birth_date,death_date,gender,image,memberships
psp:person:6524,Vít Rakušan,"[{'scheme': 'psp', 'identifier': '6524'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6524'}]",Vít,Rakušan,1978-06-16,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6524.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7039,Vítězslav Schrek,"[{'scheme': 'psp', 'identifier': '7039'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7039'}]",Vítězslav,Schrek,1970-01-17,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7039.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:590"", ""name"": ""Vysočina"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6254,Věra Adámková,"[{'scheme': 'psp', 'identifier': '6254'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6254'}]",Věra,Adámková,1954-10-19,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6254.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6214,Věra Kovářová,"[{'scheme': 'psp', 'identifier': '6214'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6214'}]",Věra,Kovářová,1964-01-20,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6214.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:582"", ""name"": ""Středočeský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7008,Zdena Kašparová,"[{'scheme': 'psp', 'identifier': '7008'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7008'}]",Zdena,Kašparová,1999-08-22,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7008.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1289"", ""name"": ""Starostove a nezavisli"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1752"", ""name"": ""Starostové a nezávislí"", ""start_date"": ""2025-10-10""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6804,Zdenka Němečková Crkvenjaš,"[{'scheme': 'psp', 'identifier': '6804'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6804'}]",Zdenka,Němečková Crkvenjaš,1976-09-14,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6804.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6552,Zdeněk Hřib,"[{'scheme': 'psp', 'identifier': '6552'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6552'}]",Zdeněk,Hřib,1981-05-21,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6552.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:581"", ""name"": ""Hlavní město Praha"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-10-05""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6992,Zdeňka Blišťanová,"[{'scheme': 'psp', 'identifier': '6992'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6992'}]",Zdeňka,Blišťanová,1964-08-05,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6992.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1747"", ""name"": ""TOP 09"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6467,Zuzana Majerová,"[{'scheme': 'psp', 'identifier': '6467'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6467'}]",Zuzana,Majerová,1972-06-28,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6467.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1291"", ""name"": ""Svoboda a prima demokracie - Tomio Okamura"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:593"", ""name"": ""Zlínský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1746"", ""name"": ""Svoboda a přímá demokracie"", ""start_date"": ""2025-10-07""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7040,Zuzana Mrázová,"[{'scheme': 'psp', 'identifier': '7040'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7040'}]",Zuzana,Mrázová,1978-02-24,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7040.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:586"", ""name"": ""Ústecký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:6474,Zuzana Ožanová,"[{'scheme': 'psp', 'identifier': '6474'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=6474'}]",Zuzana,Ožanová,1970-09-25,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i6474.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1104"", ""name"": ""ANO2011"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:594"", ""name"": ""Moravskoslezský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1750"", ""name"": ""ANO 2011"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7043,Štěpán Slovák,"[{'scheme': 'psp', 'identifier': '7043'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7043'}]",Štěpán,Slovák,1998-04-15,,male,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7043.jpg,"{""candidate_list"": [{""end_date"": """", ""id"": ""psp:org:1533"", ""name"": ""Spolu"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": """", ""id"": ""psp:org:593"", ""name"": ""Zlínský"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": """", ""id"": ""psp:org:1751"", ""name"": ""ODS"", ""start_date"": ""2025-10-08""}], ""parliament"": [{""end_date"": """", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
psp:person:7020,Šárka Kučerová,"[{'scheme': 'psp', 'identifier': '7020'}]","[{'url': 'https://www.psp.cz/sqw/hp.sqw?k=1301', 'note': 'id_osoba=7020'}]",Šárka,Kučerová,1980-11-13,,female,https://www.psp.cz/eknih/cdrom/2025ps/eknih/2025ps/poslanci/i7020.jpg,"{""candidate_list"": [{""end_date"": ""2025-11-05"", ""id"": ""psp:org:1290"", ""name"": ""Česká pirátská strana"", ""start_date"": ""2025-10-04""}], ""constituency"": [{""end_date"": ""2025-11-05"", ""id"": ""psp:org:592"", ""name"": ""Olomoucký"", ""start_date"": ""2025-10-04""}], ""groups"": [{""end_date"": ""2025-11-05"", ""id"": ""psp:org:1745"", ""name"": ""Piráti"", ""start_date"": ""2025-10-05""}], ""parliament"": [{""end_date"": ""2025-11-05"", ""id"": ""psp:org:174"", ""name"": ""Poslanecká sněmovna"", ""start_date"": ""2025-10-04""}]}"
